id,path,label
2136,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/5291.png,no label
2137,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/8979.png,no label
2138,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/6954.png,no label
2139,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/211.png,no label
2140,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/10913.png,no label
2141,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/15843.png,no label
2142,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/16392.png,no label
2143,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/3804.png,no label
2144,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/9497.png,no label
2145,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/8789.png,no label
2146,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/13598.png,no label
2147,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/9483.png,no label
2148,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/6968.png,no label
2149,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/17926.png,no label
2150,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/10091.png,no label
2151,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/4819.png,no label
2152,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14591.png,no label
2153,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/15857.png,no label
2154,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/1752.png,no label
2155,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/13215.png,no label
2156,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/15664.png,no label
2157,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/11402.png,no label
2158,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/18340.png,no label
2159,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/5252.png,no label
2160,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/11364.png,no label
2161,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/3623.png,no label
2162,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/15102.png,no label
2163,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/8776.png,no label
2164,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/6983.png,no label
2165,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/1034.png,no label
2166,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/9468.png,no label
2167,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/15116.png,no label
2168,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/1020.png,no label
2169,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/13567.png,no label
2170,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14208.png,no label
2171,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/18432.png,no label
2172,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/5246.png,no label
2173,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/2529.png,no label
2174,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/3637.png,no label
2175,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/4158.png,no label
2176,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/11416.png,no label
2177,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/3151.png,no label
2178,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/18354.png,no label
2179,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/6029.png,no label
2180,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/1746.png,no label
2181,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/15670.png,no label
2182,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/7337.png,no label
2183,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/16351.png,no label
2184,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/4616.png,no label
2185,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/10720.png,no label
2186,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/9332.png,no label
2187,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14546.png,no label
2188,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/13229.png,no label
2189,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/15880.png,no label
2190,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/15658.png,no label
2191,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/8992.png,no label
2192,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/2501.png,no label
2193,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/10046.png,no label
2194,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/11358.png,no label
2195,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/16437.png,no label
2196,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/2515.png,no label
2197,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/16423.png,no label
2198,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/8986.png,no label
2199,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/6773.png,no label
2200,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14234.png,no label
2201,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/9440.png,no label
2202,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/6015.png,no label
2203,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14552.png,no label
2204,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/9326.png,no label
2205,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/15894.png,no label
2206,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/12123.png,no label
2207,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/16345.png,no label
2208,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/4602.png,no label
2209,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/10734.png,no label
2210,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/18368.png,no label
2211,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14235.png,no label
2212,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/6772.png,no label
2213,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/589.png,no label
2214,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/8987.png,no label
2215,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/16422.png,no label
2216,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/10053.png,no label
2217,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/2514.png,no label
2218,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/18369.png,no label
2219,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/10735.png,no label
2220,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/16344.png,no label
2221,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/8039.png,no label
2222,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/12122.png,no label
2223,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/15895.png,no label
2224,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14553.png,no label
2225,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/15881.png,no label
2226,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/9333.png,no label
2227,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/6000.png,no label
2228,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/5509.png,no label
2229,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/3178.png,no label
2230,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/4617.png,no label
2231,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/16436.png,no label
2232,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/11359.png,no label
2233,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/10047.png,no label
2234,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/2500.png,no label
2235,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14221.png,no label
2236,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/6766.png,no label
2237,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/8993.png,no label
2238,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/1009.png,no label
2239,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/4159.png,no label
2240,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/11371.png,no label
2241,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/2528.png,no label
2242,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/17700.png,no label
2243,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/18433.png,no label
2244,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14209.png,no label
2245,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/13566.png,no label
2246,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/1021.png,no label
2247,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/15117.png,no label
2248,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/8763.png,no label
2249,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/7336.png,no label
2250,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/15671.png,no label
2251,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/8005.png,no label
2252,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/18355.png,no label
2253,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/10709.png,no label
2254,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/18341.png,no label
2255,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/3144.png,no label
2256,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/11403.png,no label
2257,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/7322.png,no label
2258,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/13214.png,no label
2259,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/1753.png,no label
2260,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/9469.png,no label
2261,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/13572.png,no label
2262,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/1035.png,no label
2263,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/6982.png,no label
2264,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/8777.png,no label
2265,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/3622.png,no label
2266,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/11365.png,no label
2267,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/5253.png,no label
2268,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/10090.png,no label
2269,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/3811.png,no label
2270,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/6969.png,no label
2271,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/9482.png,no label
2272,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14590.png,no label
2273,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/4818.png,no label
2274,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/15842.png,no label
2275,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14584.png,no label
2276,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/1974.png,no label
2277,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/8950.png,no label
2278,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/10084.png,no label
2279,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/3805.png,no label
2280,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/17933.png,no label
2281,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/6955.png,no label
2282,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/8978.png,no label
2283,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/3193.png,no label
2284,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/210.png,no label
2285,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/3187.png,no label
2286,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/10906.png,no label
2287,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/4830.png,no label
2288,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/3839.png,no label
2289,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/6941.png,no label
2290,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/6799.png,no label
2291,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/562.png,no label
2292,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/6216.png,no label
2293,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14751.png,no label
2294,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/16146.png,no label
2295,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/11629.png,no label
2296,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/2070.png,no label
2297,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/5079.png,no label
2298,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/16620.png,no label
2299,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/4367.png,no label
2300,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/13758.png,no label
2301,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/6570.png,no label
2302,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/9643.png,no label
2303,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14037.png,no label
2304,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/13994.png,no label
2305,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14023.png,no label
2306,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/9657.png,no label
2307,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/10245.png,no label
2308,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/16634.png,no label
2309,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/16152.png,no label
2310,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/4415.png,no label
2311,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/2064.png,no label
2312,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/10523.png,no label
2313,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/6202.png,no label
2314,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14745.png,no label
2315,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/9131.png,no label
2316,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/11615.png,no label
2317,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/3352.png,no label
2318,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/1545.png,no label
2319,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/13002.png,no label
2320,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/15473.png,no label
2321,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/7134.png,no label
2322,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/15315.png,no label
2323,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/8561.png,no label
2324,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/5045.png,no label
2325,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/17502.png,no label
2326,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/3434.png,no label
2327,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/17516.png,no label
2328,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/10279.png,no label
2329,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/16608.png,no label
2330,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/7646.png,no label
2331,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/1237.png,no label
2332,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/13770.png,no label
2333,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/1551.png,no label
2334,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/13016.png,no label
2335,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/15467.png,no label
2336,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/7120.png,no label
2337,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/4429.png,no label
2338,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/11601.png,no label
2339,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/2058.png,no label
2340,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/18143.png,no label
2341,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/5737.png,no label
2342,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/11832.png,no label
2343,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/16185.png,no label
2344,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14792.png,no label
2345,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/7875.png,no label
2346,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/748.png,no label
2347,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/13943.png,no label
2348,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/990.png,no label
2349,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/9858.png,no label
2350,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/10292.png,no label
2351,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/10286.png,no label
2352,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/7861.png,no label
2353,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/13957.png,no label
2354,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/15498.png,no label
2355,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14786.png,no label
2356,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/11826.png,no label
2357,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/16191.png,no label
2358,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14976.png,no label
2359,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/18194.png,no label
2360,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/5938.png,no label
2361,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/16807.png,no label
2362,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/7849.png,no label
2363,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/7691.png,no label
2364,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/9864.png,no label
2365,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/5092.png,no label
2366,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/18180.png,no label
2367,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14962.png,no label
2368,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/1592.png,no label
2369,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14625.png,no label
2370,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/9051.png,no label
2371,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/2104.png,no label
2372,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/10443.png,no label
2373,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/16032.png,no label
2374,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/4575.png,no label
2375,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/2662.png,no label
2376,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14143.png,no label
2377,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/827.png,no label
2378,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/8429.png,no label
2379,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/6410.png,no label
2380,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/73.png,no label
2381,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/9723.png,no label
2382,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/13638.png,no label
2383,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/15249.png,no label
2384,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/833.png,no label
2385,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/16740.png,no label
2386,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/3568.png,no label
2387,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/2676.png,no label
2388,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/10331.png,no label
2389,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/5119.png,no label
2390,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/11991.png,no label
2391,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/11749.png,no label
2392,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/16026.png,no label
2393,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/4561.png,no label
2394,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/1419.png,no label
2395,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/9045.png,no label
2396,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14631.png,no label
2397,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/18023.png,no label
2398,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/5657.png,no label
2399,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/17310.png,no label
2400,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/11761.png,no label
2401,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/3226.png,no label
2402,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/4549.png,no label
2403,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/8373.png,no label
2404,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/15507.png,no label
2405,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/13176.png,no label
2406,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/6438.png,no label
2407,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/13610.png,no label
2408,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/15261.png,no label
2409,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/2886.png,no label
2410,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/11007.png,no label
2411,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/5131.png,no label
2412,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/2892.png,no label
2413,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/3554.png,no label
2414,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/17462.png,no label
2415,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/1343.png,no label
2416,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/13604.png,no label
2417,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/15513.png,no label
2418,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/8367.png,no label
2419,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/7054.png,no label
2420,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/13162.png,no label
2421,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/9079.png,no label
2422,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/5643.png,no label
2423,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/18037.png,no label
2424,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/11775.png,no label
2425,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/11946.png,no label
2426,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/10480.png,no label
2427,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/13837.png,no label
2428,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/14180.png,no label
2429,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/17489.png,no label
2430,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/16797.png,no label
2431,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/16783.png,no label
2432,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/9938.png,no label
2433,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/9086.png,no label
2434,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/8398.png,no label
2435,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/5864.png,no label
2436,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/166.png,no label
2437,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/7083.png,no label
2438,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/5694.png,no label
2439,/Users/user/Documents/Coding/cro_location_intelligence/notebook/data/crop_image/614.png,no label
